timestamp_utc,pmid,doi,year,title,journal,decision,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path,confidence_score,confidence,reviewer_votes_normalized,automated_vote_count,automated_votes_summary
2026-07-27T12:23:32.158013+00:00,40312865,10.1002/mrm.30537,2025,Quantitative susceptibility mapping in magnetically inhomogeneous tissues.,Magnetic resonance in medicine,include,fulltext_screening,"wrong_outcome: DL-based QSM reconstruction (DEEPOLE) evaluated for artifact reduction, accuracy and anatomical consistency against multiple QSM baselines on brain models and in vivo.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""producing susceptibility maps with fewer artifacts and greater quantitative accuracy""]",2025 - Quantitative susceptibility mapping in magnetically inhomogeneous tissues. - PMID 40312865.md,,0.85,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41598-025-27787-z,2025,RAUM-GANs: a multi-layer GAN-enhanced framework for accurate multiple sclerosis lesion segmentation in MRI,Scientific Reports,exclude,fulltext_Thu_adjudication,,"wrong_outcome: Resolved to exclude: despite GAN-based denoising and imputation of incomplete brain MRI (a generative reconstruction step with obvious hallucination risk), the paper's objective and endpoints are segmentation accuracy and gen ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""missing data imputation through advanced GAN-based methods, ensuring clinically reliable reconstruction of incomplete MRI scans"", ""achieving a Dice score of 96.6%, Frechet Inception Distance (FID) of 43.13""]",2025 - RAUM-GANs a multi-layer GAN-enhanced framework for accurate multiple sclerosis lesion segmentation in MRI - SPRINGER 10.1038_s41598-025-27787-z.md,,0.6,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,39589491,10.1007/s00247-024-06088-z,2025,Rapid and motion-robust pediatric brain imaging: T2-weighted turbo-spin-echo PROPELLER acquisition with compressed sensing.,Pediatric radiology,include,fulltext_screening,wrong_outcome: Evaluates fidelity/artifacts of a compressed-sensing brain MRI reconstruction via blinded radiologist review and quantitative SNR/CNR metrics.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""Three blinded radiologists independently rated both sequences twice qualitatively"", ""significantly reduced (motion-)artifacts""]",2025 - Rapid and motion-robust pediatric brain imaging T2-weighted turbo-spin-echo PROPELLER acquisition with compressed sensin - PMID 39589491.md,,0.55,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40534142,10.1002/mrm.30604,2025,"Rapid, high-resolution and distortion-free R2* mapping of fetal brain using multi-echo radial FLASH and model-based reconstruction.",Magnetic resonance in medicine,include,fulltext_screening,"wrong_outcome: Model-based fetal brain reconstruction assessed for distortion reduction, accuracy and reproducibility against reference methods.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""distortion-free"", ""Repeated scans confirm good reproducibility (ICC = 0.9213)""]","2025 - Rapid, high-resolution and distortion-free R 2 ∗ mapping of fetal brain using multi-echo radial FLASH and model-based re - PMID 40534142.md",,0.5,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,41345432,10.1038/s41598-025-28855-0,2025,ReHA-Net: a ReVIN-hybrid attention network with multiscale convolution for robust EEG artifact removal in brain-computer interfaces.,Scientific reports,exclude,fulltext_screening,,"wrong_intervention_or_index: Concerns EEG signal denoising for brain-computer interfaces, not MRI image reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""robust EEG denoising"", ""EEGdenoiseNet dataset""]",2025 - ReHA-Net a ReVIN-hybrid attention network with multiscale convolution for robust EEG artifact removal in brain-computer - PMID 41345432.md,,0.92,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,40240759,10.1038/s41598-025-87224-z,2025,Reliability assessment of accelerated MR sequences for the estimation of structural and vascular markers in dementia.,Scientific reports,include,fulltext_screening,"wrong_outcome: Reliability/fidelity assessment of accelerated brain MRI reconstruction using PSNR, SSIM, MSE and marker concordance.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""structural similarity index measure"", ""reliability of diagnostic markers of dementia derived from accelerated MR sequences""]",2025 - Reliability assessment of accelerated MR sequences for the estimation of structural and vascular markers in dementia. - PMID 40240759.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,39316090,10.1007/s00234-024-03461-5,2025,Reliability of brain volume measures of accelerated 3D T1-weighted images with deep learning-based reconstruction.,Neuroradiology,include,fulltext_screening,wrong_outcome: Evaluates reliability/fidelity of deep-learning accelerated brain MRI reconstruction via quantitative error metrics and ICC.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""deep learning-based reconstruction"", ""evaluated using quantitative error metrics""]",2025 - Reliability of brain volume measures of accelerated 3D T1-weighted images with deep learning-based reconstruction. - PMID 39316090.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,41061726,10.1088/1361-6560/ae1110,2025,Res-MoCoDiff: residual-guided diffusion models for motion artifact correction in brain MRI.,Physics in medicine and biology,include,fulltext_screening,"wrong_outcome: Diffusion-model reconstruction addressing motion artifacts in brain MRI, evaluated with PSNR/SSIM/NMSE against baselines.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""motion artifact correction in brain MRI"", ""structural similarity index measure (SSIM)""]",2025 - Res-MoCoDiff residual-guided diffusion models for motion artifact correction in brain MRI. - PMID 41061726.md,,0.7,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40457510,10.1002/mrm.30591,2025,Robust multi-coil MRI reconstruction via self-supervised denoising.,Magnetic resonance in medicine,include,fulltext_screening,wrong_outcome: Deep-learning brain MRI reconstruction with self-supervised denoising evaluated for fidelity via SSIM/PSNR/NRMSE.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""accelerated multi-coil magnetic resonance imaging (MRI) reconstruction"", ""higher structural similarity index measure (SSIM)""]",2025 - Robust multi-coil MRI reconstruction via self-supervised denoising. - PMID 40457510.md,,0.55,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,39552568,10.1002/mrm.30365,2025,Romer-EPTI: Rotating-view motion-robust super-resolution EPTI for SNR-efficient distortion-free in-vivo mesoscale diffusion MRI and microstructure imaging.,Magnetic resonance in medicine,include,fulltext_screening,wrong_outcome: Super-resolution reconstruction technique for brain diffusion MRI targeting distortion/blurring/motion artifact failure modes.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""distortion-free imaging"", ""high-fidelity, motion-aware super-resolution reconstruction""]",2025 - Romer-EPTI Rotating-view motion-robust super-resolution EPTI for SNR-efficient distortion-free in-vivo mesoscale diffusi - PMID 39552568.md,,0.5,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,39159019,10.1109/tmi.2024.3446450,2025,SISMIK for Brain MRI: Deep-Learning-Based Motion Estimation and Model-Based Motion Correction in k-Space.,IEEE transactions on medical imaging,include,fulltext_screening,"wrong_outcome: Deep-learning motion correction for brain MRI explicitly designed to avoid hallucinations, addressing a key reconstruction failure mode.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""model-based approach to restore degraded images to avoid \""hallucinations\"""", ""estimate motion occurring in high spatial frequencies""]",2025 - SISMIK for Brain MRI Deep-Learning-Based Motion Estimation and Model-Based Motion Correction in k-Space. - PMID 39159019.md,,0.75,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40594257,10.1038/s41598-025-06121-7,2025,Schizophrenia detection from electroencephalogram signals using image encoding and wrapper-based deep feature selection approach.,Scientific reports,exclude,fulltext_screening,,"wrong_intervention_or_index: EEG-based schizophrenia classification, not MRI reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Schizophrenia detection from electroencephalogram signals"", ""image encoding method has been used to encode EEG signals to scalogram images""]",2025 - Schizophrenia detection from electroencephalogram signals using image encoding and wrapper-based deep feature selection - PMID 40594257.md,,0.92,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/s10278-025-01501-x,2025,Selected Abstracts from the SIIM 2025 Annual Meeting of the Society for Imaging Informatics in Medicine (SIIM),Journal of Imaging Informatics in Medicine,background_only,fulltext_Thu_adjudication,,,,"review_for_background: This is a conference-abstract compilation (SIIM 2025 annual meeting) with no abstract of its own and no primary study; the attached full text is a mismatched PubMed/.gov navigation boilerplate extraction, so nothing m ...",FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""background_only""}","[""Selected Abstracts from the SIIM 2025 Annual Meeting"", ""No abstract available from Springer.""]",2025 - Selected Abstracts from the SIIM 2025 Annual Meeting of the Society for Imaging Informatics in Medicine (SIIM) - SPRINGER 10.1007_s10278-025-01501-x.md,,0.92,high,"{""Thu_adjudicator"": ""background_only""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,40173320,10.1002/mrm.30489,2025,Short-term gradient imperfections in high-resolution EPI lead to Fuzzy Ripple artifacts.,Magnetic resonance in medicine,include,fulltext_screening,wrong_outcome: Characterizes and mitigates a brain EPI reconstruction/acquisition artifact (Fuzzy Ripples) affecting image fidelity.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""low spatial frequency EPI artifacts; termed here as Fuzzy Ripples"", ""these artifacts can be mitigated""]",2025 - Short-term gradient imperfections in high-resolution EPI lead to Fuzzy Ripple artifacts. - PMID 40173320.md,,0.45,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40085468,10.1109/tnsre.2025.3551676,2025,Simultaneous Mental Fatigue and Mental Workload Assessment With Wearable High-Density Diffuse Optical Tomography.,IEEE transactions on neural systems and rehabilitation engineering,exclude,fulltext_screening,,"wrong_intervention_or_index: Diffuse optical tomography for cognitive-state classification, not MRI reconstruction safety.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""high-density diffuse optical tomography (HD-DOT)"", ""Machine learning methods were applied for subject-specific classification""]",2025 - Simultaneous Mental Fatigue and Mental Workload Assessment With Wearable High-Density Diffuse Optical Tomography. - PMID 40085468.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1109/icip55913.2025.11084355,2025,Sparsity-Driven Parallel Imaging Consistency for Improved Self-Supervised MRI Reconstruction,2025 IEEE International Conference on Image Processing (ICIP),include,fulltext_screening,wrong_outcome: Self-supervised deep learning MRI reconstruction targeting aliasing artifacts and image-fidelity loss on brain/knee data.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""frequently introduces artifacts, compromising image fidelity"", ""reduces aliasing artifacts""]",2025 - Sparsity-Driven Parallel Imaging Consistency for Improved Self-Supervised MRI Reconstruction - IEEEXPLORE 11084355.md,,0.65,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40450607,10.1007/s11548-025-03427-9,2025,Spatiotemporally constrained 3D reconstruction from biplanar digital subtraction angiography.,International journal of computer assisted radiology and surgery,exclude,fulltext_screening,,"wrong_intervention_or_index: 3D vessel reconstruction from digital subtraction angiography (X-ray), not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""3D reconstruction from biplanar digital subtraction angiography"", ""reduced reconstruction artifacts in vesselness volumes""]",2025 - Spatiotemporally constrained 3D reconstruction from biplanar digital subtraction angiography. - PMID 40450607.md,,0.65,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39250435,10.1002/mrm.30255,2025,Spherical echo-planar time-resolved imaging (sEPTI) for rapid 3D quantitative T2* and susceptibility imaging.,Magnetic resonance in medicine,include,fulltext_screening,wrong_outcome: Physics-informed unrolled-network brain MRI reconstruction pipeline mitigating field-imperfection artifacts and distortion.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""better mitigate artifacts from field imperfections"", ""distortion-free multi-echo imaging""]",2025 - Spherical echo-planar time-resolved imaging (sEPTI) for rapid 3D quantitative T 2 and susceptibility imaging. - PMID 39250435.md,,0.55,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,39366765,10.3174/ajnr.a8526,2025,Super-Resolution in Clinically Available Spinal Cord MRIs Enables Automated Atrophy Analysis.,AJNR. American journal of neuroradiology,include,fulltext_Thu_adjudication,"Although the target anatomy is the cervical cord, the index method (SMORE zero-shot deep-learning super-resolution) is explicitly a brain-validated MRI reconstruction/enhancement technique and the study is framed as a fidelity/reliability v ...",,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""Super-resolved (SR) images reconstructed by using SMORE showed significantly greater similarity to the ground truth"", ""SMORE has been extensively validated in the brain""]",2025 - Super-Resolution in Clinically Available Spinal Cord MRIs Enables Automated Atrophy Analysis. - PMID 39366765.md,,0.58,low,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
